car_id,make,model,year,mileage,fuel_type,transmission,engine_power,body_type,price
900389723,Škoda,Kodiaq,2023,15925,Benzín,A,180,SUV,1140000
900494764,Hyundai,Santa Fe,2020,129319,Diesel,A,147,SUV,570000
900494557,Hyundai,Santa Fe,2017,55133,Diesel,A,147,SUV,515000
900505838,Nissan,Qashqai,2021,34680,Benzín,M,103,SUV,490000
900498428,Volkswagen,Golf Sportsvan,2019,63161,Diesel,A,110,MPV,440000
900496390,Volkswagen,Tiguan,2020,133197,Benzín,M,96,SUV,440000
900502018,Toyota,Corolla,2019,103153,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,C,430000
900502172,Seat,Leon,2020,76180,Benzín,M,110,C,390000
500036628,Dacia,Duster,2021,10627,Benzín,M,67,SUV,360000
900503190,Škoda,Scala,2020,62570,Benzín,M,85,H,360000
900499765,Seat,Leon,2019,59158,Benzín,M,110,H,350000
900499911,Hyundai,i30,2022,68352,Benzín,M,81,C,350000
900494092,Ford,Mondeo,2021,165395,Diesel,M,110,C,320000
900504036,Audi,Q7,2009,326711,Diesel,A,176,SUV,250000
900503857,Škoda,Octavia,2017,173238,Diesel,M,85,H,250000
900495466,Škoda,Rapid Spaceback,2018,140962,Benzín,M,70,H,230000
900508062,Škoda,Octavia,2017,193640,Diesel,M,85,C,240000
900501429,Nissan,Qashqai,2011,135292,Diesel,M,110,SUV,210000
900508451,Škoda,Yeti,2012,167194,Diesel,M,81,SUV,210000
900485767,Volkswagen,Golf,2014,185296,Diesel,M,110,C,190000
900498450,Škoda,Rapid,2017,153321,Diesel,M,85,H,190000
900491529,Volkswagen,Passat,2011,263272,Diesel,M,103,C,170000
900486205,Seat,Leon,2015,171889,Benzín,M,92,H,160000
900503893,Škoda,Rapid Spaceback,2017,191914,Diesel,M,66,H,160000
900508027,Škoda,Yeti,2011,225080,Diesel,M,103,SUV,135000
900485628,Škoda,Octavia,2009,195676,Benzín,M,75,H,120000
900497475,Škoda,Octavia,2012,289631,Diesel,M,77,C,120000
900389363,Mercedes-Benz,CLA,2023,14536,Benzín,A,310,C,1580000
900429204,MINI,Countryman,2024,8378,Benzín,A,131,SUV,840000
900500239,Škoda,Superb,2022,48951,Benzín,A,206,S,800000
900504619,Škoda,Superb,2022,28941,Diesel,A,147,S,760000
900495382,Mazda,6,2022,69785,Benzín,A,121,C,640000
900506362,Škoda,Octavia,2020,40995,Benzín,M,110,C,560000
900504463,Hyundai,i30,2021,55579,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,117,C,430000
300145005,Opel,Corsa,2021,24534,Benzín,M,74,H,326000
900502857,Škoda,Octavia,2017,84879,Benzín,M,110,H,330000
900504720,Hyundai,i30,2017,72345,Benzín,A,103,C,330000
900499073,Renault,Talisman,2018,150551,Diesel,A,118,C,320000
900500471,BMW,2 Gran Tourer,2016,114923,Benzín,A,100,MPV,320000
900505192,Škoda,Rapid,2018,67428,Benzín,M,81,H,280000
300138561,Citroen,C3,2021,34677,Benzín,M,61,H,285000
900494387,Škoda,Rapid Spaceback,2018,92490,Benzín,M,70,H,250000
900507584,Dacia,Dokker,2016,118850,Benzín,M,85,P,250000
900507659,Dacia,Duster,2018,55221,Benzín,M,84,SUV,260000
900500387,Volkswagen,Passat,2015,284876,Diesel,A,110,C,240000
900501552,Škoda,Octavia,2019,216420,Diesel,A,85,C,240000
900491943,Hyundai,i30,2021,155434,Diesel,M,85,C,230000
900501594,Volkswagen,Passat,2011,195586,Diesel,M,103,C,210000
900506473,Mazda,CX-5,2013,189918,Diesel,M,110,SUV,225000
900483965,Hyundai,i30,2019,147954,Diesel,M,85,C,220000
900474036,Hyundai,i30,2017,97806,Benzín,M,88,C,220000
900508651,Škoda,Octavia,2017,293225,Diesel,A,110,C,220000
900499372,Hyundai,i30,2017,118445,Benzín,M,88,C,210000
900502679,Peugeot,2008,2016,116940,Diesel,M,73,SUV,200000
900501265,Peugeot,2008,2017,144885,Benzín,M,60,SUV,180000
900478846,Škoda,Superb,2009,184348,Diesel,M,77,S,170000
900502702,Škoda,Rapid Spaceback,2014,169499,Benzín,M,63,H,170000
900503539,Hyundai,i30,2014,106940,Benzín,M,88,H,180000
900504636,Škoda,Octavia,2014,163172,Benzín,M,77,H,160000
900495198,Škoda,Octavia,2013,181708,Benzín,M,77,H,150000
900499083,Ford,Mondeo,2012,210028,Diesel,M,103,H,140000
900502516,Škoda,Octavia,2011,177292,Diesel,M,77,H,130000
900497681,Volkswagen,Tiguan,2021,49520,Benzín,A,110,SUV,620000
900507136,Škoda,Scala,2021,80554,Benzín,A,81,H,400000
900506635,Hyundai,i30,2021,76129,Benzín,A,88,C,380000
900497245,Peugeot,2008,2020,49901,Benzín,M,74,SUV,360000
900492170,Nissan,Leaf,2018,37725,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,110,H,350000
900472391,Škoda,Octavia,2020,82910,Diesel,M,85,C,290000
500036497,Škoda,Octavia,2017,172969,Benzín,M,110,C,290000
900495923,Ford,Focus,2019,167766,Diesel,M,110,C,280000
900505444,Volkswagen,Golf,2016,182427,Diesel,A,81,C,250000
900490587,Volkswagen,Touran,2015,185045,Diesel,M,77,MPV,230000
900491072,Škoda,Octavia,2016,146984,Diesel,M,81,H,220000
900501290,Audi,Q7,2009,235955,Diesel,A,176,SUV,220000
900499331,Škoda,Octavia,2019,217440,Diesel,M,85,H,220000
900501503,Škoda,Octavia,2014,137517,Benzín,M,103,H,220000
900492220,Škoda,Octavia,2016,189050,Diesel,M,110,C,200000
900504116,Volkswagen,Passat,2014,213537,Diesel,M,103,C,210000
900504951,Škoda,Rapid Spaceback,2018,168452,Benzín,M,81,H,200000
900507133,Hyundai,i30,2017,117151,Benzín,M,88,H,220000
900500427,Hyundai,i30,2017,131556,Benzín,M,88,C,200000
900488613,Seat,Alhambra,2012,258800,Diesel,M,103,MPV,185000
900496545,Volkswagen,Passat,2014,269243,Diesel,A,103,C,170000
900506413,Škoda,Octavia,2013,225218,Benzín,M,77,H,160000
900504085,Škoda,Superb,2011,262569,Diesel,M,103,C,140000
900507271,Opel,Astra,2015,123562,Diesel,M,81,C,140000
900498483,Škoda,Octavia,2009,191073,Benzín,M,90,C,120000
900501789,Škoda,Octavia,2008,151493,Benzín,M,75,H,120000
900499955,Škoda,Octavia,2008,318497,Diesel,M,103,C,100000
900508275,Škoda,Superb,2022,19874,Diesel,A,110,C,670000
900507025,Volvo,V60,2019,104040,Diesel,A,110,C,530000
900497912,Mercedes-Benz,A,2018,127884,Diesel,A,85,H,450000
900488320,Volkswagen,Tiguan,2019,147775,Benzín,M,96,SUV,440000
900506892,Škoda,Kamiq,2021,50014,Benzín,M,110,SUV,440000
900505369,Peugeot,Rifter,2019,75277,Diesel,M,96,P,420000
900487702,Škoda,Octavia,2020,61757,Benzín,M,110,H,400000
900494938,Volkswagen,Passat,2020,76173,Benzín,M,110,S,400000
900497378,Hyundai,i30,2021,45773,Diesel,M,85,C,380000
900499964,Hyundai,i30,2022,60210,Benzín,M,81,C,380000
900502216,Škoda,Octavia,2018,91472,Benzín,M,110,H,370000
900501671,BMW,7,2007,78120,Benzín,A,225,S,350000
900506052,Hyundai,i30,2020,50307,Benzín,M,81,C,330000
900500279,Škoda,Scala,2020,76772,Benzín,M,85,H,300000
900488886,Opel,Mokka,2015,36285,Diesel,M,96,SUV,280000
900492883,Škoda,Scala,2019,140914,Benzín,M,85,H,260000
900505870,Mitsubishi,Outlander,2013,221663,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,120,SUV,260000
900507858,Citroen,C4 Cactus,2019,102899,Diesel,M,75,H,250000
900499156,Mazda,CX-5,2014,220678,Diesel,A,110,SUV,230000
900501876,Volkswagen,Passat,2014,201828,Diesel,A,130,C,240000
900493115,Škoda,Scala,2020,200766,Benzín,M,70,H,200000
900504247,Škoda,Octavia,2016,129725,Diesel,M,66,H,210000
900506777,Škoda,Yeti,2011,80199,Diesel,M,81,SUV,210000
900500435,Hyundai,i30,2017,125177,Benzín,M,88,C,206000
900498114,Škoda,Rapid Spaceback,2014,142358,Benzín,M,63,H,180000
900502732,Peugeot,2008,2015,141143,Benzín,M,60,SUV,175000
900493720,Volkswagen,Passat,2013,294081,Diesel,M,103,C,160000
900496272,Opel,Insignia,2012,173770,Diesel,M,143,S,160000
900495140,Mazda,6,2013,284745,Diesel,M,129,C,150000
900492447,Škoda,Octavia,2015,282943,Diesel,M,81,C,140000
900500313,Hyundai,i30,2012,139916,Benzín,M,88,H,140000
900505695,Škoda,Octavia,2012,235573,Diesel,M,77,C,105000
900500549,Škoda,Octavia,2006,149164,Benzín,M,55,H,100000
900474761,Hyundai,Tucson,2023,20768,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,110,SUV,650000
900477531,Citroen,SpaceTourer,2020,72507,Diesel,A,130,B,655000
900502250,Peugeot,508,2019,53614,Benzín,A,165,S,530000
900465527,Peugeot,Traveller,2017,153321,Diesel,A,130,B,500000
900507273,Dacia,Jogger,2023,24995,Benzín,M,81,MPV,420000
900496857,BMW,X3,2017,189025,Diesel,A,140,SUV,360000
900503991,Škoda,Rapid,2017,90230,Benzín,M,81,H,290000
900486237,Škoda,Rapid Spaceback,2019,34528,Benzín,M,70,H,245000
900485970,Volkswagen,Caddy,2016,187323,Diesel,M,75,P,250000
900506867,Škoda,Octavia,2017,149970,Diesel,M,85,H,250000
900494796,Škoda,Yeti,2015,56268,Diesel,M,77,SUV,240000
900496176,Hyundai,i30,2017,93629,Benzín,M,88,C,220000
900487573,Dacia,Duster,2019,113540,Benzín,M,74,SUV,210000
900496068,Škoda,Octavia,2015,177157,Diesel,M,77,H,210000
900485764,Dacia,Duster,2017,80309,Benzín,M,84,SUV,190000
900484181,Hyundai,i30,2017,97226,Benzín,M,88,C,210000
900488388,Hyundai,i30,2017,96820,Benzín,M,88,C,200000
900503101,Škoda,Rapid Spaceback,2018,154703,Benzín,M,81,H,190000
900491206,Škoda,Octavia,2014,146363,Diesel,M,77,H,180000
900496077,Škoda,Rapid,2017,195745,Benzín,M,81,H,180000
900507481,Škoda,Octavia,2015,183934,Diesel,M,81,H,180000
900500472,Škoda,Octavia,2015,254064,CNG,M,81,H,160000
900492574,Citroen,C4 Picasso,2015,196261,Diesel,M,68,MPV,150000
900502028,Škoda,Octavia,2012,186804,Diesel,M,81,C,140000
900506998,Škoda,Rapid Spaceback,2015,250959,Diesel,A,66,H,140000
900507862,Škoda,Octavia,2011,161593,Benzín,M,90,C,130000
900492040,Škoda,Octavia,2010,204749,Benzín,M,77,C,110000
900507100,Škoda,Fabia,2010,289878,Diesel,M,59,C,45000
900501804,Hyundai,Tucson,2024,5767,Benzín,M,118,SUV,690000
900478786,Škoda,Octavia,2020,69580,Benzín,M,110,H,470000
900502783,Mazda,3,2020,46542,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,M,90,H,470000
900493401,Volkswagen,Tiguan,2020,135031,Benzín,A,110,SUV,460000
900503368,Škoda,Octavia,2020,70048,Benzín,M,110,C,450000
900494371,Škoda,Octavia,2020,67168,Benzín,M,110,H,440000
900502937,Hyundai,i30,2022,56243,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,117,C,440000
900501408,Hyundai,i30,2023,24490,Benzín,M,81,C,430000
900488683,Volkswagen,Tiguan,2019,134075,Benzín,M,96,SUV,430000
500036398,Mazda,3,2019,34803,Benzín,A,90,H,430000
900497889,Škoda,Karoq,2019,126278,Benzín,M,85,SUV,400000
900500866,Škoda,Scala,2023,17185,Benzín,M,81,H,400000
900501624,Škoda,Octavia,2019,85902,Benzín,M,110,H,380000
900503889,Škoda,Scala,2023,9435,Benzín,M,70,H,390000
900501559,Volkswagen,Touran,2018,125466,Benzín,M,81,MPV,320000
900505477,Škoda,Rapid,2019,68732,Benzín,M,81,H,285000
900507106,Škoda,Rapid,2017,85498,Benzín,A,92,H,280000
900501628,Volkswagen,Passat,2016,281686,Diesel,M,110,C,240000
900508126,Škoda,Octavia,2016,141032,Benzín,M,110,C,265000
900504928,Škoda,Rapid,2016,97250,Benzín,M,81,H,240000
900503085,Škoda,Rapid,2019,138960,Benzín,M,81,H,240000
900499804,Ford,Fiesta,2014,128730,Benzín,M,134,H,210000
900476556,BMW,X3,2012,292801,Diesel,A,135,SUV,225000
900494338,Škoda,Octavia,2013,171431,Diesel,M,77,H,190000
900505141,Opel,Astra,2016,168463,Diesel,M,81,C,190000
900508596,Dacia,Duster,2016,152049,Benzín,M,84,SUV,170000
900503888,Škoda,Octavia,2010,242505,Benzín,M,90,H,110000
900477879,Hyundai,i30,2011,86421,Benzín,M,80,H,100000
900422810,Škoda,Kodiaq,2023,13122,Benzín,A,180,SUV,1150000
900484019,Škoda,Kodiaq,2021,11981,Diesel,A,110,SUV,830000
900502405,Volkswagen,Tiguan,2023,47643,Diesel,A,110,SUV,730000
900497292,Škoda,Octavia,2023,25500,Benzín,M,81,H,430000
900504172,Volkswagen,Passat,2019,111343,Benzín,M,110,C,400000
900496051,Mazda,3,2019,75262,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,M,90,H,390000
900499496,Mercedes-Benz,GLA,2014,117625,Diesel,A,125,SUV,390000
900479139,BMW,2 Gran Tourer,2019,95276,Benzín,A,103,MPV,390000
900503761,Volkswagen,Passat,2021,136968,Benzín,A,110,S,380000
900500784,Hyundai,i30,2021,42778,Benzín,M,81,C,365000
500036577,Suzuki,Ignis,2021,12928,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,M,61,H,320000
900490127,Hyundai,i30,2021,131459,Diesel,M,85,C,280000
900479899,Volkswagen,Passat,2015,177200,Diesel,M,110,C,260000
900491005,Volkswagen,Passat,2015,243200,Diesel,M,110,C,240000
900497781,Škoda,Scala,2020,150067,Benzín,M,70,H,250000
900482177,Škoda,Octavia,2017,168414,Diesel,A,85,C,255000
900497425,Volkswagen,Passat,2015,295111,Diesel,A,110,C,230000
900496186,Peugeot,Partner,2018,122998,Diesel,M,88,P,230000
900503822,Škoda,Octavia,2019,172756,Diesel,M,85,H,240000
900495896,Audi,A4 Allroad,2010,157602,Diesel,A,176,C,220000
900504697,Škoda,Octavia,2015,217785,Benzín,A,103,C,220000
900489778,Škoda,Rapid,2019,57494,Benzín,M,70,H,220000
900508008,Škoda,Octavia,2017,250727,Diesel,M,85,C,220000
900486602,Škoda,Rapid,2014,66890,Benzín,M,63,H,180000
900498137,Peugeot,Expert,2014,150676,Diesel,M,94,V,180000
900508407,Volkswagen,Caddy,2011,261940,Diesel,M,75,P,180000
900505465,Škoda,Octavia,2014,304525,Diesel,M,77,C,160000
900493151,Škoda,Rapid,2014,171279,Benzín,M,63,H,120000
900497307,Škoda,Octavia,2007,232010,Diesel,M,125,C,110000
900504229,Škoda,Octavia,2011,259528,Diesel,M,77,C,95000
900413740,Škoda,Superb,2024,28950,Diesel,A,110,C,890000
900497584,BMW,X2,2019,51363,Benzín,A,225,SUV,730000
900499129,Hyundai,Tucson,2024,4921,Benzín,M,118,SUV,680000
900508112,BMW,X3,2019,131848,Diesel,A,140,SUV,650000
900500027,Škoda,Kamiq,2022,14264,Benzín,A,81,SUV,550000
900508445,Škoda,Octavia,2021,47315,Benzín,M,110,H,500000
900490883,Škoda,Kamiq,2022,41052,Benzín,A,81,SUV,470000
900507283,Škoda,Scala,2023,41539,Benzín,M,110,H,480000
900473501,Škoda,Karoq,2018,73488,Benzín,A,110,SUV,460000
900499774,Hyundai,Bayon,2021,19510,Benzín,A,88,SUV,410000
900505065,Škoda,Scala,2021,75172,Benzín,A,81,H,400000
900489692,Peugeot,3008,2017,113005,Diesel,A,88,SUV,380000
900502847,Škoda,Scala,2019,76332,Benzín,M,85,H,350000
900490710,Ford,Focus,2019,148196,Diesel,M,110,H,320000
900501402,Peugeot,Partner,2018,81106,Benzín,M,88,P,246000
900506533,Škoda,Octavia,2017,186703,Benzín,M,110,C,270000
900499827,Dacia,Duster,2017,62137,Benzín,M,84,SUV,260000
900497660,Škoda,Octavia,2017,173170,Diesel,M,85,H,240000
900498703,Škoda,Octavia,2015,167937,Diesel,M,77,C,220000
900498226,Hyundai,i30,2019,164257,Diesel,M,85,C,230000
900505964,Peugeot,308,2016,229702,Diesel,A,133,C,230000
900506745,Škoda,Octavia,2016,74525,Benzín,M,85,H,220000
900500436,Hyundai,i30,2017,113638,Benzín,M,88,C,206000
900503089,Škoda,Rapid Spaceback,2018,143960,Benzín,M,81,H,200000
900508255,Škoda,Octavia,2014,157325,CNG,M,90,C,200000
900505597,Hyundai,i30,2017,278942,Diesel,A,100,H,210000
900500130,Škoda,Octavia,2014,251160,Diesel,A,77,C,180000
900429647,Škoda,Octavia,2016,213991,Diesel,M,81,C,170000
900497517,Škoda,Rapid Spaceback,2015,156959,Diesel,M,66,H,160000
900493706,Škoda,Octavia,2016,198318,Diesel,M,66,H,160000
900505166,Volkswagen,Passat,2011,251480,Diesel,M,103,S,160000
900502509,Škoda,Octavia,2013,219780,Diesel,M,77,H,130000
900506926,Škoda,Octavia,2011,183658,Diesel,M,77,C,130000
900496058,Škoda,Octavia,2008,182114,Diesel,M,103,C,100000
900503947,Volvo,S60,2020,98875,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,288,S,720000
900506008,Dacia,Duster,2022,7072,Benzín,A,110,SUV,490000
900501354,Ford,Kuga,2019,23246,Benzín,A,110,SUV,460000
900499756,Škoda,Kamiq,2023,17920,Benzín,M,81,SUV,430000
900505856,Dacia,Duster,2023,517,Benzín,M,67,SUV,440000
900478006,Škoda,Karoq,2018,100462,Benzín,M,110,SUV,430000
900495865,Peugeot,2008,2021,29897,Benzín,M,74,SUV,400000
900508526,Škoda,Citigo-e,2020,42002,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,61,H,340000
900481938,BMW,1,2017,109936,Diesel,A,110,H,320000
900497096,Volkswagen,Golf,2020,209295,Diesel,M,85,C,250000
900498788,Škoda,Octavia,2018,160770,Diesel,M,85,C,250000
900503646,Volkswagen,Passat,2015,273216,Diesel,M,110,C,250000
900505490,Volkswagen,Passat,2015,270862,Diesel,A,110,C,250000
900486576,Dacia,Duster,2017,63920,Benzín,M,84,SUV,210000
900499355,Citroen,C4 Cactus,2015,81147,Diesel,M,73,H,216000
900490039,Citroen,C4 Picasso,2015,155709,Diesel,A,110,MPV,190000
900504981,Opel,Astra,2016,149790,Diesel,M,81,C,180000
900508135,Škoda,Roomster,2015,117980,Diesel,M,66,MPV,180000
900497485,Hyundai,i30,2016,190908,Benzín,M,99,C,180000
900503507,Dacia,Duster,2014,128675,Benzín,M,92,SUV,170000
900496819,Hyundai,i30,2014,188465,Benzín,M,99,C,160000
900503032,Peugeot,3008,2012,150228,Diesel,A,120,MPV,160000
900497907,Škoda,Yeti,2013,186220,Benzín,M,77,SUV,160000
900500547,Škoda,Rapid,2014,166969,Benzín,M,63,H,150000
900503882,Škoda,Octavia,2011,141440,Benzín,M,77,H,140000
900502203,Škoda,Octavia,2012,274752,Diesel,M,77,H,120000
900500488,Škoda,Octavia,2008,211713,Diesel,M,77,H,100000
900505448,Peugeot,308,2008,144046,Diesel,M,80,H,90000
900492230,Škoda,Kodiaq,2024,33095,Diesel,A,147,SUV,1000000
1010010549,Volkswagen,ID.3,2021,90826,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,H,520000
900499694,Volkswagen,ID.3,2022,91772,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,H,500000
900483184,Škoda,Karoq,2019,116907,Benzín,M,110,SUV,410000
900498453,Opel,Astra,2022,57667,Diesel,M,90,C,400000
900504620,Škoda,Scala,2023,15094,Benzín,M,81,H,400000
900495942,Peugeot,508,2021,139497,Diesel,A,96,C,380000
900502502,Volvo,S90,2018,239682,Diesel,A,110,S,380000
900474991,Škoda,Octavia,2020,163342,Benzín,A,110,C,340000
900485253,Opel,Astra,2021,129871,Diesel,A,90,C,300000
900487129,Hyundai,i30,2019,96839,Diesel,M,85,C,260000
900499483,Hyundai,i30,2018,135545,Benzín,M,103,C,260000
900505503,Volkswagen,Passat,2015,312000,Diesel,A,110,C,240000
900480787,Volkswagen,Passat,2016,226179,Diesel,M,88,C,220000
900502069,Hyundai,i30,2020,127427,Benzín,M,73,C,230000
900505537,Volkswagen,Golf,2016,163909,Diesel,M,81,C,220000
900506477,Chevrolet,Captiva,2011,144360,Diesel,M,135,SUV,210000
900504576,Volkswagen,Passat,2014,237287,Diesel,A,103,C,180000
900484713,BMW,3,2010,208045,Diesel,M,105,C,175000
900500332,Hyundai,i30,2017,201993,Diesel,M,81,C,180000
900497444,Škoda,Octavia,2016,280805,Diesel,M,81,C,165000
900504701,Opel,Astra,2016,227460,Diesel,M,81,C,160000
900495257,Škoda,Octavia,2010,186463,Benzín,M,90,H,158000
900500306,Škoda,Octavia,2010,238581,Diesel,M,77,H,120000
900502103,Ford,Mondeo,2008,222817,LPG,M,162,H,120000
900172141,Škoda,Octavia,2007,354314,Diesel,M,103,H,76000
900508117,Volkswagen,Touran,2011,381677,Diesel,M,77,MPV,100000
900431108,BMW,X6,2024,21343,Diesel,A,210,SUV,2280000
900502308,Ssang Yong,Torres,2023,5273,Benzín,A,120,SUV,680000
900501601,DS,7 Crossback,2023,62863,Benzín,A,133,SUV,670000
900505498,Toyota,C-HR,2023,22236,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,SUV,590000
900503415,Škoda,Karoq,2021,53494,Diesel,M,85,SUV,490000
900499941,Škoda,Scala,2023,44881,Benzín,A,81,H,450000
900495926,Hyundai,i30,2021,39369,Benzín,M,117,C,420000
900501089,Škoda,Karoq,2018,64881,Benzín,M,85,SUV,420000
700168293,Hyundai,Ioniq,2018,122397,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,104,H,340000
900493349,Volkswagen,Golf,2019,129043,Benzín,M,110,C,390000
900498867,Nissan,Qashqai,2020,87446,Benzín,M,103,SUV,350000
900497149,Hyundai,i30,2021,95254,Diesel,M,85,C,320000
900497328,Renault,Megane,2019,94593,Diesel,M,85,C,300000
900495535,Honda,Civic,2015,78792,Benzín,M,104,H,290000
900503808,Hyundai,i30,2019,56016,Benzín,M,103,C,310000
900500296,Honda,CR-V,2016,240422,LPG,M,114,SUV,250000
900505279,Hyundai,i30,2019,106227,Diesel,M,85,C,260000
900507525,Volkswagen,Golf,2015,161214,Diesel,A,81,C,250000
900499916,Volkswagen,Passat,2016,325940,Diesel,A,110,S,230000
900500276,Ford,Grand C-Max,2016,164431,Diesel,M,110,MPV,240000
900488363,Peugeot,5008,2015,151190,Diesel,M,88,MPV,200000
900498136,Volkswagen,Passat,2011,130681,Benzín,A,118,S,210000
900500933,Toyota,RAV4,2011,214998,Diesel,A,110,SUV,200000
900506502,Peugeot,3008,2016,109661,Diesel,M,88,SUV,200000
900501021,Škoda,Rapid Spaceback,2013,124531,Benzín,M,77,H,170000
900492585,Škoda,Octavia,2015,267474,Diesel,M,81,C,160000
900478501,Hyundai,ix35,2013,236156,Diesel,M,85,SUV,150000
900497352,Škoda,Octavia,2012,207294,Diesel,M,77,C,130000
900500849,Škoda,Yeti,2009,279300,Diesel,M,103,SUV,130000
900504451,Toyota,Auris,2012,166538,Benzín,M,73,H,130000
900498045,Škoda,Octavia,2011,275166,Diesel,M,77,H,110000
900498025,Škoda,Octavia,2011,292528,Diesel,M,77,C,110000
900502828,Škoda,Octavia,2009,271271,Diesel,M,77,H,105000
900430547,BMW,X6,2023,26995,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,210,SUV,1800000
900505202,Hyundai,Tucson,2021,33762,Benzín,M,110,SUV,550000
900504392,BMW,1,2019,152274,Diesel,A,140,H,480000
900338635,Škoda,Scala,2023,28489,Benzín,M,70,H,380000
